photo_id,business_id,caption,label
OjiLBRqry3Vp38j1ULRBTA,eFB8nsciED7EupYVyAnTyA,,outside
v5W5rdVN4gAlQ7wDiXKwfA,elSnD7Vuxnlg5_9gTqBqmA,,inside
wcUW_u1DZ1d9OkV2V1xs9A,vUrTGX_7HxqeoQ_6QCVz6g,,inside
3ZJ_1gJi4iyHFc8LlS2J7A,plYv1QpBDnLJ8cOtvZvmfA,Interior,inside
PG0voGxRjub5NO0VY5bOCA,ImO3aF_axcKe5pwFf-jQeQ,Emmy Squared Gulch Nashville - Plain Shame,food
6uXSOEYurnixGSyns3YXJQ,yFxxhrdtDfmNF4xcXeem8A,,food
NtfcLafzdpY5t8c3gmqdTw,6SYG6M05gIwaj3doas6X9Q,,drink
MqJEylEyZNmP01IEt2gEsA,PcAMh9bjVHVB2dscm1F4FQ,,inside
mp9WgHBtTuSUdYO6JbwVLA,9PZxjhTIU7OgPIzuGi89Ew,Corn on the Cob,food
3_ZHBHZ-j84dEz8QFf892w,-B6XL-ZWsVHlAQyYcd3eEg,,food
aKNDYZWJkVW12vSksROpKQ,e0M-5mblsuda0syws5R68g,,outside
l_2Q4JP_FWzO2DNv2ojlOg,7-767IyQtw_BwyQTcHpQnA,,food
6Lbwcgqh317vpD-a2oimOw,W3x97_8QAXaUP8n_PW_g5g,,inside
FfgcbqIbmabXIsKu3-4fVQ,WIY7S0HgG-pnHPARn8gFkg,Bread Pudding,food
ikAu6XECReJ2_Fbzw77SlA,ZNB73mij2iG0wfbXBazQdw,La Marzocco! Green... It goes with heir name :),inside
hr2Qv_mYI7AZdwWMnHlQBg,t8DnPLXaf7AS6qzeOzt5AA,"The Crab Rangoon was delicious, just wish they put a little bit more cream cheese! ;-)",food
-Ps9CTP0iKY0fuEQRResKA,8cjw0td9VVUmhQTLpeFgRA,Chocolate Goodies,inside
fKSrtdG8TN_J0LZ4m6uucg,zC_2cSAkMKkSAykOk72LcA,pho,food
oBmtipPsICRQbb3himgs3g,FkHqCM6HWZTb1D5surTHYg,,food
A_qfbowwjrz2jJyU0mEQqA,ZHMwj4mU6oE-o6WK4leiSQ,Fresh Bread  Garlic Bread,food
eqR8CQJOyJDlkR7CUCjWfA,rvF-BwyaCHeb30u3Xf7FbQ,,inside
4AorGoxbyv1OafVYK3A81A,OkSjPjMwXQ77h7kzhhyhDg,,food
Psn2SacF6-x6xpMicdtOJg,0nMdZRSeaABr2PRbs_cpiw,General Tso's chicken and Chicken Lo Mein,food
R8LPL3qYzintL1qei8-NEw,Sd8NrlgB6SY6GEtIjPupfA,Falafel plate with tabouli,food
WTByARnRHIE7Dimct7S0pg,S-pwdOmtIPL2UCjQEvKROg,"BBQ Pig Plate! A little North Carolina, a little Florida!",food
i2i1Z2m4Z4bD6hmZv0Ut2A,EagkHaaC-kUozD3MPzbRIw,,inside
kcYoZ_W-Fe1cfy0aLGBgWQ,ecI3FBTM0f99Fnml3kNKfg,Main Dining Room,inside
lZ4WDUiXOpA63iHhhe7lHg,1NpJcoks6ZtGKcE4Om_2Ig,,food
QjHIPS3g74bcmdVukf9h_g,-9NmUeTphyS9Lq1o9MACGw,,inside
1i6YhHZ2vu8WneEzfkay7w,IkY2ticzHEn4QFn8hQLSWg,My first trip to philly for a cheese cake and it turnt out goods little long like but for a great sandwich it worth the wait,outside
TWItI4jkIAQu7GYvWRxXdA,0d1dpaZqcm7litFOJl7atA,,food
7gejKFudxWgcz6lBVz-YrA,skY6r8WAkYqpV7_TxNm23w,,drink
gRTxOunM7-wqcU3XBfrScg,WzEzUDTWr4UQSQykujMwyg,"Foie Gras:  Roasted caraway ""gravel"", with blueberry bourbon balsamic and pickled blueberries",food
Lf-gsh6vxMaakoh2dc1OeA,eqNutOMnPqKa9QDAY6KfEw,Adorable!,inside
0LFVvfO59oUEF46zL8Lw8g,6t3zWNWQKLVUHUuFp5dpDQ,,drink
b4eti9zLUMiWEVgNB_zSPg,PbqJmjSijS7aXr0qkjbuxA,,food
m0Novtfi-cHUJEiIRInfQw,zU5PPd9j4bYC_MepNSEDcA,Spicy soup dumpling,food
nOM-1kF6omnez2-NYmu46A,bZcW_CPll-WaAgciSLPyrA,Tennessee Prosciutto & Ricotta Cheese Twist (photo credit: Style Blueprint),food
TfQuAYEh7S9hWlUYuQMPww,ObkVEcYUuf3efg-0V_WYfQ,"Dirty bird- free range chicken breast with pepper jack cheese , house made pico, lettuce and chipotle mayo. Amazingly good",food
xtZBhrbg5SZD8DtyCMsnuA,rAMlyZQe5eFrdLRVQfY4ZQ,The Reuben,food
LfeOR-7_Z3jHxYzNG_bA-w,ELY0HI8GDEx0jkmREVna0A,,outside
fI4fXJZBYO2itBGl9o-U7w,Bj7DL3SwmYHZYqPduAsa2w,Shrimp po boy,food
rMEq4bBZBQeegV8AHNQgbg,tszRCO-RchPXPZlsTCYgbA,Dos Equis Amber with extra lime!!!,drink
foN6qneHdIZDehA2YCEGxw,jmG_QxXXfz2cnw9dQCXJLQ,New York Style Cheesecake,food
KPEnOkPs681RxSJ0DTPcOg,dF0N_SLXe6TUa4CfQ42LYA,A magical night @ Neo Soul Cafe,inside
Yn--dwsz0BUhU96a7S6zog,kqt8O-XxMkE6ga42IPa7sA,Salmon Tataki,food
_qFbiXO1in74cO1awWy8lQ,0EPYrxeMLh2G63HLMIgRHg,Taco Salad,food
SnVJLq7S-28GUFgJcr6sLg,Wxcz9GHVfLUhER5FQAEDng,,food
ZulngjdR00Ol1R5XQRh9MQ,Sq1LkccjAnZGen37rioudA,,inside
uLUXkXfaNDzvOQ0g0viPdg,CYKj959PZDjweV-CSpssCg,Mushroom ravioli,food
iU3ZecCNRQTbeQcP7nnq5A,fD3IuxoCXY1B-cpMDcqmCw,,food
bCBpSMkdnuQo8782XblRog,YrCOY3MmbmLKRJLblmSEgw,,inside
jnoNAvixv4X0Is6xazrsLw,ZMejgg0By-DI2wyQWezBbQ,Fried ice cream - so yummy!,food
Qvho_fR1gvMYj12kD-DBbA,iwmW2mgcn2YdirXUHCsgXQ,New Bourbon House Bar at the Historical New Orleans Bourbon Society,inside
KfszoZdQxTrLoG5yNPDsKQ,1yrGx3Cwtj7I0zmhuVsu9Q,Interior,inside
ZVdk43vv2UwcCHyB9keWPw,B2KGQwnxjpdY4TIVqmG3XA,Dining Area,inside
Py9jCZHRvZodE7MOHwzKhA,ci-kujWfHzsg5zCcqYZLKA,,inside
arvh0BONQ6pyqx98zVTk7A,u537LRjJmHI4eqMARsP9ng,,inside
PnsUYeAXtSdJsGwm36zOfQ,F8yozE3NWnImNApHO347gQ,Working off that food with the help of this beautiful belly dancer,inside
lgP9soz5gAFaKSlzX_4J-w,lKU_kljhbEQKIPaM1Zbqiw,"Nonni 's Spaghetti & Meatballs, Little Nonna's Garlic Bread, Campanelle Nero",food
S9HphgF9oV1BpmIYrwdOnQ,ELUxZOuHj2MrMXV3mg3zVQ,,food
BfksCQKlbv3O01FZitfBZg,wrgtmWOkq1FwnlSgl6QcJg,Rosé flight & mojito,drink
EvB6xCsJeOUtN4ZW3ixUfA,jStt26nV-CBWRGxjqCzxUw,,food
G5VmHppICYOeJcqFnueP8Q,dGeXdSMah56gEHwZNaRQKA,Flying Enchiladas,food
Tc_ndgqv2LyHPgYQnOhQkw,Rw8Zf_snPdZO_B3XFOsJ6w,$.50 sweet treats! Magic Bar & Banana Bread.,food
XQbLzJreec3pDmOzyUgLsw,qf1fEVCrDAgjyszD6yj5Lg,"Crab, jasmine rice, edamame, cucumber, mushrooms, sesame seeds...yummy!",food
4oVqWD6kW_z3O3WgkHmXHA,Hp5RQRnAiUFxw6yM6t60WQ,,food
6tt6F2E2nmYZD7KBox-Zkg,ChlcxTEoWBQJXJ2Xb2vm5g,braised pork shank,food
hqjWys7FQYY1BnySPN6-Kw,nYPzsOjvida-ne7swSPHpA,,food
R0937cTv5CX_ypXHdO5NMA,baF2ZFEtsIo2A1k61x3QSw,,drink
QeWjWhOzQERa9-l-1sel4w,TzNk1TcWLZn0JCpO83hBAA,,outside
N7jn_liAD_x1uWHPcA-REA,0YELKCY1VMIA3gmP2DkHSg,Iced Caffe Latte,drink
qX1qGwODrGMMKi_2m2Fcpw,SZU9c8V2GuREDN5KgyHFJw,,food
PZdk9gzbGNIuRqAL_sJvgQ,XFfuR-F1_wDbcf8xo2DVPw,,food
DB-H71Bvd-CSDpllX7u5ZA,PHqeN9MKNA_TfIUfmpBeRw,,drink
lhZDNqyY76q83cwvucIyPw,OVbuOxR3zXExZCKLXewaVg,Tacos with Double Order Steak,food
O5w9OPUSXJ5Z-bsdHsl5Lg,XeogL9kqQxKEO42ZEqMbvg,Tender Royale with fried okra,food
nrpLCIbYdLYOnIWNTvqaEw,KgT-7ufhMfSgboGenmIGBA,,food
eqw6ujX3pwXqWZHFtzdMEg,23qa5SsahSsVhqAVmX6aow,The Vaults Growler worthy of a portrait  @vaultbrewingco,inside
n_ILDEBB_ilrHCaH7Zw8gA,KC8_Rx4Orlsz8LIonCYXsA,,inside
-fRoYD2QYRAZu7kGNsIeEQ,dtsnh96yn64IT7sErc509g,,inside
qBOMSLh53noAzQSBKQoGFQ,Yu401DtSmkXpJhgXnQcFrg,,inside
vXNVuaRdRMv9vB5W3d9xVw,usVEZtOs-cWYIKtepuLhkA,,food
iWQVWM6Wf8LCrtXtRlH5vw,zwBvdDWFQpYJE1UMDTlSyw,Mean Black Bean,food
DzH0OBG96__rzkf-E7L_XA,9JrZDH4Mq0BXQ2GYIJmo-g,,inside
xf4Te_a-Z75q4qN4swVq_Q,RZtGWDLCAtuipwaZ-UfjmQ,,inside
yNUSjrcWGUrTng6WFj04bQ,US2-dEVvnOdde7Syi18TTw,,food
ZAAkTPhVMt4rqkYMGaMoZA,VQcCL9PiNL_wkGf-uF3fjg,,outside
EHSMaPd4mDg-HzkmPOlNdQ,FFKLPxNOHF8xMV8jSVfO1g,,inside
v8Z6UTMhcgAo7vod0pwZ7A,wtwDcp79klLOLaIjCFHQCA,Chicken lasooni,food
Ci1FFS02TlOVsgg7H-cZuQ,E9QzFNntGABauXJjii_Qyw,Beet Salad for one.,food
TSL_YzQdRyOPO63g8Hg4CQ,3aY8m5w6UnxXbRMhEUPUMg,,inside
Vn3odmhe8sTjmm8xoAMWUg,FMLrzIBYlEB70KjwTMQMEw,,food
a-vSk74chVVi6cs1nSqJKw,58mmFQ8vSPKMbd7J7aUJuQ,,food
7DGpLRyXumJGlsR2oMhabA,0hcn0TK1-n6-6hiznW1Kgw,DeBrand hot chocolate,drink
trCxDm3Jp2UyAPNiJqhD7A,yPSejq3_erxo9zdVYTBnZA,Chips and sauce,food
GsjfM-GFfV-4FqeMC3RlDQ,gItWMfgXm568VI85W4cBSw,Would you like corn or flour tortillas with your Carnitas?,food
3gPlYVIwsWp2C3QeOOxDXQ,Exh1uNhTSDR1hGivZBIylA,Management kindly honored our request to move to a quieter corner of the restaurant,inside
bwoWhBUYvyAmP7qlZKUHng,we1k41J13buaXeLrPlYFyg,,food
rIIvzjD9yMddU2G7x_Gihw,1-KxvPja7GvoCYVIgxgAOw,,outside
3dnR8Qr3UMbcIj9zW6kWBQ,kCV9CwW28Uz1ln4IXGhGwg,"Comfortably Numb -- very coconut forward, yum!!",drink
v5jwOoZYWemQlP4wgOf-2g,2OXCAbz3x_MrQSYj1zarIA,Avocado toast,food
7awlb5gWz_s8Is0-Y4XY0g,QMLC0vHvioht4SqbAhoIbg,Super tasty wings,food
8YFllqONxNSYRR0BnxmDqw,Oo2QSeBVkx8HJQm8SIL1Fg,,inside
Vim6G_8PKd5aoC6AH7-dpg,q7mKAD93-EeSpeOa9Hu4BQ,,food
cYKvoVM1XcLKrjQ5Vx9WYA,DWjkGAmWLM-ZQuDBMGP-dQ,,inside
pfZimQ14r1d2s6USv-KsUw,p_qSQwShIgQnNxGcajI4-w,,inside
ZLwr9LGnjqVY9948T5Pqyg,jEasa4Sbzy4NdLyzPPgQyg,Slow sunday night,inside
gKUq5a3AiYA4Ebumz_THWQ,irXywqvfXj9maLLOBQMYvg,Open kitchen areas,inside
__qwnab_ljzLZdiCbrkuTA,l9bEzlgRhvuGYJOGz7WZ2Q,S'mores Martini,drink
iVX88t84JlpQIgChRVcbeA,rWfV3Ii_C0iEbMI0PBByaQ,,food
tk4Z6hT1jjNK4US23Jc_Og,xfY46Z-nBtX6sZQLxrdxhQ,,food
MidVlsIbN1GEbt-EzjmrxA,bvNJqnxJEILTVXmyF3crqA,Biryani and chicken makhani,food
RxpdH1cvpyHbnkF64hPKxg,6EKawoqscJ0IYNjtfpd0_w,"The man, the myth, the legend-- owner, manager, and chef!",inside
e--aWI8yRmQ_Z062SiIwmg,HabjOG3X8V85QWkULx_vBA,All White 1/2 Fried Chicken!,food
y4DZSubwV1FeDABqg5RDgQ,-FasKNAqishyfjAarVgJtw,,inside
0CMMtb5tVsqPQlJyxJNGXA,EQ-TZ2eeD_E0BHuvoaeG5Q,Crepe Cake.,food
GR1B4qb0GoAakGgWSuEFAw,rAMlyZQe5eFrdLRVQfY4ZQ,The Gotham Knight,food
X6wCM-LB2E61jEnTsUAdKQ,qsm7SkX60JsajT7Yz248FA,Chill place,inside
ndtQICaQBTENkE_nt8NlMg,b0zp6rgcv7ZcjToRoVhcmQ,Lovely ambiance,inside
bN-eCQvfZ_SpCtZtbukwbA,tMMk972zper40EfQo8v0sg,shot from the door,inside
QHeX3nFf_JQdpV3w9DZDyQ,s2JiYzE7i68cXIV6YEcVTw,,inside
16lLSA8SVXrv8DZKlhuTFg,3YqUe2FTCQr0pPVK8oCv6Q,Flamenco dancing. Amazing.,inside
1rVgZYmnFjHEIjcjXUv2GQ,5oX4G1cptixPZecih9L3dg,,food
HdCCreiokGymXL5p8hmpvQ,pEsWGGWiT9ElbJxmXHXMpA,Calamari,food
fK2qwcpnUBXA2Y2KTp7_dw,WY0ji9m-qAOc_6lK8h4pNw,Love the windows!!!,outside
SxI2QCU8rN_WRA-homClRg,yd2vlqig_1inpOYcDzzHGA,Chicken Sandwich,food
hBfAzsd1R4CI1ewvFaAJgw,HviAzkMvhZbyT8dUH9BkLQ,Sushi!,food
nPxHvxmHigEWKmBpSbWbww,WSx9-iYYyST_umny9sJBFg,Bar,inside
rEp5_oJP4ZZfwWFEDCz8eQ,bqR_3sT_rNp0hZglPtX6rw,,outside
p3H8p1Fov82QU5iNeVXn9g,iSRTaT9WngzB8JJ2YKJUig,Combination Platter,food
-8QenhA7uUiCaJJTpF02Fw,bXsc3GrmXs7qDSB5ujIISA,,inside
8Fg7B7ZLF237vHRyRTZ1hQ,al3Ri6TEqa2rBzjHsn0T_g,nice wall...,inside
31Su1C98JUFIFQTyd_XLZA,q6xmmfmt8DzOhbIC0WVbvQ,,food
m5PaVQcplrNP5lENmaI1lg,qgmeeeDVmi5qiMXuOFFa-Q,Beach shanty,outside
9rxe7QgvL4I9jOgLD2RqKA,XdUIIp-NFQax3Kr6XitmMg,I put my name and my word down on it: these are the best toasted ravioli anywhere in St. Louis.,food
VqnJAJ35Wsim-v6KdxOOHg,sr5A1frZiTRediG8FLEkdw,Steak Fajita,food
McV99W49iSP-a5ToZNr8jA,wIz_tZ88bj4W3VlrJTiiqQ,Foie Gras 'Caramel' Apple',food
hDothcutNnse3pkxi1KSVA,nihvarTktbLi1CI_Dkep4Q,,food
YN_mmpvcxVqITU6lSw00kg,5qWdftveruKnOJ9FKXcGcA,Lower left of photo is the corn cake and in the center the decadent banana cream - that was delightful!!,inside
Zvq7ql4Y_GCuTL27BVvGCA,Zx7n8mdt8OzLRXVzolXNhQ,pop tarts,food
iLX8iFAQRbN1Oqatbc51hQ,cLP6FkJ2HSR6haTHcEGWhA,,food
HLLVrJ-md0GBlaolXxyTng,h6gEB2JmquKkuirJnrHk3g,Outside seating,outside
3m0KQuYfnCTktUrDlD50KQ,qHe8EQyf72nWO633eGxG7A,Chef placing pizza in the oven.,inside
EQtzDuU64Rtyc-5BChueTQ,IORvbG2rAIVJ-1d148cCmg,When this club was called Pure,outside
cR-WzSSAbFDujMhm4FQytg,Gg2ZHe57Ztuv8JaFj0mNhw,The Breakfast Snapwich,food
S401_1ei5TzvjmUVKN5feA,fi264Jd5ThtqP-QIgzzong,A little bit of everything.  Delicious,food
UkjQl0mqV5b-ZCmWsQ7CLw,16tjKOvMw_nOgNViq2LwOQ,Shut the cluck up,food
AGWdSakeiO4z3x0dg93Qxg,3y61A28PQDZ4weeeTRfIlA,Nice bar great service,inside
9od0kBOFIfi7BlbZMmTKpg,QR4LGIUwFmQvozSOT16qvQ,,outside
VZxYjhlt9-jfAwlO4BHxOA,5H8WYKx5hayYr9e88w5uug,A burrito bowl topped with freshly grilled adobo chicken brings the flavor!,food
BlsFf81Kn7wwfeW20LEYng,AmI3LIUNwsi4023hOVGu3w,Mac & Cheese,food
Ht3lRgshRqcP44q_qEfk-w,dh1C733vVNx7BaIBmwMwNQ,,food
eEo0baRFwNmPWM6pKuBH5A,Z5OeDuyiPwmt7P89DOjYsw,La Margarita Carmel is on the east end of the 1st floor,inside
WbswEPjNPnAxcS5LYWQR0A,5DJ2sDvM_XRndlB24DnxYw,"The cutest ""little"" bar there ever was.",inside
gFDYcwgwhnjgTV4w8N3S3g,_3SfdIE0ac8SXxMktIGVsQ,,food
RNCWC9Pb5bSyH9Aj1ydSvg,oFbwMxqaCJfIzAEmwaXD3Q,,inside
gWuux5tmSY5H6DeGnSLbFQ,4FaYG9qKDpDyr68bKmaIEw,,food
nMcR7JRODLdeuHpyZxC3QA,ezNrH18XtojryQvdf6_H9Q,,drink
52Wh0XquNukHD5uCLD90ow,oBNrLz4EDhiscSlbOl8uAw,Migas,food
AOfx5bJaCn6OTX9h7go9qg,uUUyISErX3pAWrJu6UveYg,,inside
6TK-Td2HQeltDSYbtN0mIw,DmulwmgbC7Qs1BfB7wx5tA,,food
-g7diHszQ_kU6ZqlbhfzLw,NKI0g6gW1uXhYi-1QcBL6Q,Lobster Mac & Cheese,food
7TkI9kWBFrNnIFQjppnOGw,wHaQoyF5TncRNxiUQraJMQ,,food
6RnJc0eadN5wge3pOvan3A,0u7UZC-5t_v8AS8AXTFASw,,food
0FUEsrI5mImArkyX0w_NaQ,6wzg18gopOI6tnj-7ElgMA,Sure Shot Coffee seating area,outside
AzZKDc2wNDKjGWcjyvRTmA,AYvvx-AeplhRrER9MP5gcA,,inside
4Aa81pbUtag_s4D4FAoG5w,UeYZgcORV2Veo_BZzdiaTg,Bar area near entrance,inside
SaSFnWpujXfw88QOJgBPqQ,A2WOHcAk-BkMyf9Qgv8A8A,Sweet potato hash,food
oHJyb3MVg3vhA6X2KWrODQ,oibnXxBAR9HdvEOH-QK9aA,,food
cs2pefXTXyytcW2vQ4T8eg,9jEv_7tueRJdV5CZwVcwPg,Inside store,inside
-J1cH-PfwRHRZoFMh6wEmA,hjRxa6xpKOwnbUgGvVCE5Q,Orange juice,drink
iw4isGMcnDcQxNqASeK9Kg,KbhKbjG7fVM2vTtO3qbe0w,Fried Chicken Basket,food
2p5q0y8_lJ40KC3gbsew8w,z_7TZeTXsDH6MmkPHQN8nQ,Elvis lives here,inside
xz92soA0MGJyqGmJHKzskw,QHWYlmVbLC3K6eglWoHVvA,,inside
-KrgT4NYGFdFRxmfyrM3-w,W9vWGD3b2qYbC6lHUK5IUg,California Love (veggie) taco for #IndyTacoWeek ($1.75),food
D9eAOLXF0kHJLIlYedLRmw,_RvXPNxWcRw833a8B3vSOQ,,food
kapfkjwGzj4T-WjCoA4axw,Nit7oji_POMoRxZ3q2ichg,,inside
z9CuHj4BrOFsU6To_BYXAw,5UyyV-cdNsXWz1V-xyIW6w,,inside
Y5Nv4D-eGQHNzC7sNnGgMQ,BzqHs2CkUw8VoE-NY8hTtQ,Cucumber Salad,food
aIL2P2SuO0ZOxAazRirvNw,j4KA-BujEH7xmG6bD5E-gQ,Very small portion items .,food
dwtC6L7bE-IsxqWUF116uA,W73MZDetxHWJ3pkq36OpEA,super dragon roll,food
d5nHC98h7ox140ykF5E_9g,VpJzlz3bKOJtiI1rb9kTpw,"Naan, Gobi Manchurian, and Navratan (vegetable) Korma",food
cpCQ24bn9HwZwOWsw9bN8g,Jcm-2RZWIcF0E4V6kekBsQ,DESSERT!!!,food
O7vS1GyyWUsF-ZJ7ratLOg,dcpWZ6Yk_S0HqTlNBi8jiA,Mugs,drink
uNa6lwAsacRoSIz5FXexuA,lI072WLVzEXV8Bh1rwmlhw,,inside
zS2J78A2vMUdOvjLIveUdw,aZWNTrM5f3C34VWPZhQwcQ,,food
Qbn7nmC8RWeFRk1QxDk5KA,Akmo0AQ5qhbqYlZ2OZnrQA,Cupping coffee for quality control,drink
8G0OM4S-JG8C3ZEHdiDP9g,Opaq2wcFfqjHdhpQHXvOYA,"Although the parking lot isn't in good shape, the interior is fine",outside
Crv_qt9pAQXzr_ZvMWU7JQ,t-RHwZzlTAZeTcgrrbRtqg,"It was so good I nearly cried. The Mac and chee with tomato red pepper soup  both winners, through and through",food
vdOBpolFMpV3Spt7Y8r7Mg,6bfas5osLwyvyWcwwDg6XA,,food
aDBBb8uu73VFdDWZcpl7zA,d5G3dpdyO60CYHukoM-_FQ,Chimichanga,food
Wy5xauwOZjawfHeneZxBLA,2oJEZAxMIt9dGwap1r6xAg,This was a great show and food and Service was great too we will definitely be going here again,inside
p2u5vQkhkqkL67AEryBIag,DxzL49yhgQ2CxZvmcXV_YA,Outdoor garden,inside
0ceWxxOmtHFzOHwtSfa9bQ,yLO54UaaFeX4xn51Dfdh6Q,,inside
A0HlbzWSifpgioV5ah9MPw,YCdHeM8GBpKsU3XSEkGvMg,,food
SK6QEA6Oc-dFBi1DaSpf7Q,jKHlvwq40sghrR89pF_3Tw,,inside
YQpMVAshKuOhM-lDLTfTbg,EO5ne2jClfd16Sus5D6i6A,David the super efficient supervisor!,outside
q5VyOVnRAPy_wZ5eZwae-w,pUeuBWxgll2in2KqKeAR_A,View of the outside of the restaurant,outside
HV8LD4h-zQlVR4Ebqgboog,R17gwW6zn9ilslbdvKdgsg,,inside
KYDDPYQujC3hy5He5ahCUg,iiBCWBFwb_bzlH9usC5XPQ,BACON!!!,food
xEsZa4ctcISKjjr0AO4OFQ,yUbxTKb2Od9xg9wrAIeC6w,,food
PB7txzrNfs9nuGbS3LTLdg,Pocs24Rhnbqy1tZQm0j7Rw,,outside
gvfHaKjSKf3xQTTzqqUL2w,EtKSTHV5Qx_Q7Aur9o4kQQ,,food
e_1y6DUBli6c7lRAVoMVBg,VQcCL9PiNL_wkGf-uF3fjg,,food
Ap6pA-rZkp5JoYxqiEi4XQ,HhD8DLES5ZeULKDXmfkOOg,,food
cZby0EYJmbx4JseLnfhi-w,Wndkw2PinAwTgjeUJOTdCg,,drink
NTD9wEyq4aivIByT6Oer8w,8Vo6LN9gqULhXzoxj5k6kQ,Ramen noodle with Santa Barbara uni,food
_oEnXP4ypo7a1ACdmAfQWg,wJPK_kvtnlbcY6JExUxngg,,inside
U5eDjdCtd711BkEzLLMncA,3_rsHAhzuqG0M3-EfMb-7A,"Cinnamon rolls, several varieties",inside
HAv_4QphOjMMXzugKG-L_w,eLcpAWazRUrxnBRiq3iy1Q,,food
u44cHZxBHzFG0PdYfnxx0g,2r3-fBAvSsljWrDLXkiHiw,,food
oK6nURNCpMS36ps0fNbUeA,NSpCTkw7IDGV2HKOFvQA4w,Stuffed Steak Pizza,food
sXXUCl4eIqKZEZ8qg4XuIg,cE_gYW3CHEducTkEyxTDdA,,inside
Vw4-yon5WZWTN3E_B9OBZg,9O5FMfiJIi_u81D6ksG8Ag,New games,inside
ZP9YoBN_xIQL6IR6HGhvIA,VB759uLxn1xSgrIrUwDZvg,FOCACCIA & OLIVE OIL,food
EmzGI0-fe6NO6GeawWU1uA,JS-TD0sSH1pTwbJi905yEg,UFC ROYALTY IN THE HOUSE!  Rashad Evans and Tony Ferguson,inside
5N-F5yAoLDVvmED8gLh2Aw,GBTPC53ZrG1ZBY3DT8Mbcw,Lüke Burger,food
hV_495Bd1WqGlrjceEHbmQ,AQnHRUKqYb8ovUTmLKyJAg,,drink
G-WZZ9gL59DnlsZtbJHA6A,wA-oDO8OIzj57hApQW_XXQ,,food
nxMiUKqVtBhor5xm6Uj9rA,aH3xlewNKQk5K4mEko6qQQ,,food
j-juAhO-qAc33iqgknSbBg,o6No8FiwyDAOlcY7PGUEXw,Ginger lover with chicken,food
q8_PwmWDHYbwH1T9rl0nqA,sO1OD0SZkXXPtIXj2cS4oA,Best live groups,inside
aLPgyqfUlKm_ek3pczFgNw,iJepNTdQh-vOBoIzmx-Kmg,Drinks and snacks at Cure,food
xrNgkhW_T_uJ4QU7mK8ilw,km-biOKD173NkcpWk_Wdng,,food
1s-XDlVt2P_IBvAcDLb8Ug,qEedG0BE_SIJgHEn4oV6eg,Outside,outside
0xtaFlLjmCmEmYXMXHw27Q,5Fr4z608s58HEHLK9K4DSQ,,food
aG8XVDbREl4k8XLVn4fDAw,DPtdBtLp6ng9cAB9_rzB6g,,inside
3MTZ54gOSuVQMdRHWv8gMA,gaQNZB18M2qG6g40oj6-8w,Pad thai,food
n7O_H1tNHU55ZP6Jqvmg6A,RloVMlIr8kP8Sn609loBTg,Live Entertainment sounds good tonite,inside
e3LyZwJ9th5d9h1FBGXGKw,qQO7ErS_RAN4Vs1uX0L55Q,,food
mWA1GGenU6R9dYal5pTvBg,jHP7LKR1LheZy8rcdrOE3Q,,food
JCrn26H7OV4tUIy04Wxykw,I8lz3u94Y-dWft5fVN3IIA,Crispy Lola Duck,food
xI_7PmOquJfOZbZJs8hSbQ,05ev984NYfimRN0UiFrxaA,Bucatini,food
2s5uADcK9bnjPTDpgxZfWg,Ld3qgGua7MqrFnZY8AIo0A,Beignets,food
tQOCMEgwr8vR1egkDV_x7g,42tur3_5JgqOU-5KoY-zHQ,,inside
cbIm0CyxC6LQ9zFLhRWEgA,xW6H_RC8SVSHDSWTEHM0hQ,,food
ysUK8HOvkJfB-1Kx7eGQQg,z7GXmSfRl92A_NWB7Zz4Og,The best seat ! Comfy couch !,inside
brSR8i2fjFOaKx-ZpELs_A,yEmEDomLUofVtbZoUeFV5g,Overwhelmed with their selection,inside
yHzXJkGU0dsKraHRYwRidQ,EZc2myE2mYk2h9JK9qu8gw,Mini Ahi Poke Tacos,food
Arqzm2QDtobW292F7RfOBA,SSZDGl2J-CEyIzuIbEiYNQ,Toasted Raviolis,food
Nu8_mEA4aArxroFPCa8s8g,cEb1xzZzp6b4TM-MrqxktQ,Great time!,inside
LBpkIZvsvG5mAKOMBbh_Ag,wAVa4NJk2Qg5vgWSlpa-QA,,food
F4vaCeTsntvX8YQJobACWA,IZv79jZv6el1sBHrG7426g,Patio area,outside
riXqRCv0RW3f7s6MDCt-Gg,zEKvxI5F_j_dBfwRCfQloA,2 orders of chicken and waffles with a Blood Orange Mimosa. Yum!,food
GPJ3REWKbYRbqA-S88W2hw,BJ611ELzsgZ_V_gOV2mQrw,Patio from union brewery,outside
lvyu_XjGS6tMZxRFkvmnXw,RnURR_OfKGejCsEshpS0ww,Pinãs Colada and Chicken n Waffles,food
JQzpfg3vsGn9ygX1nZhe8A,BJ611ELzsgZ_V_gOV2mQrw,Outside the back door.,outside
S3PJUp-hjVeCtWUCV5hsUQ,A2Vz7LOljRj8h4bMb9m9bw,Famous Fried Pickles!,food
fvpHmJ-PLXvI_Uqax5bJsg,7kHvPCBSmRgzDgjO9xXT1g,...swing,inside
mdlpLqD29Q7sQA5H0YugDg,cmvseNCdevDdxbxlz3KkWw,ahi  tuna  appetizer  with cucumber wasabi,food
WsxKbpomt3V-jIVLH7tOug,oqy15jhe1lOXttEvd4Srog,,food
