review_id,user_id,business_id,text,stars,reactions
XxWQcj69eEuD5aUyBcJW3Q,ku22MtUUexmvtzXKvJmt4Q,MnxMt3CErrx4dXll4ADqLg,"I can eat sweets like no other and I've eaten them all over the world. Even at well known bakeries. And I've come to realize that I'm lucky the Flying Cupcake is here in Indy and that their cupcakes consistently make me happy. Their cupcakes are some of the best I've had and I haven't had one I didn't enjoy either. The cupcakes are large and reasonably priced. Sometimes I'm bad and I can eat a whole cupcake (sometimes two) in one sitting (#fatgirl@heart) but they're definitely large enough to share. The frosting to cupcake is at a good ratio. While I love them all, some of my favorites are the Red Velvet Elvis, Auf Wiedersehen, Pretty in Pink, and Pucker Up. They have some vegan options and seasonal cupcakes as well. If you ever get distracted by the bits and bobs they have in store, please take a moment and admire how freaking cute and adorable they are! The stores are usually clean and there are a couple small tables for you and a friend to dine in. Service has always been friendly.",5.0,2
9OGbvlRRZNS_lqhKEDxZOA,pAlwsVr12_v5mOJVHxexyw,gCcJTKC40CL0XtYYGfcXDw,"The customer service was great. Only rating this place 4/5 stars because the pita was a bit hard, which made it difficult to chew, and the setting was a bit crowded (which they obviously can't help)! But a nice thing is they deliver or you can get pick up. The smoothie was SOO good. Also, you can tell falafel sandwich had fresh ingredients! And the portion definitely met the cost. I would order from here again!",4.0,1
zJOkeb8txtKOR_FXSFcuyw,zxNtaKTMzZzum8ek2v4UXg,thCbLZ69suCvVNr4gPQU1Q,"Great external look, amazing five-star staff, and outstanding meeting space and capabilitiesmake this place very worthy of five-stars, but issues with the functionality of meeting space accommodations render this hotel four stars.  Riding to the hotel in an Uber, i didn't know what to expect of this hotel. I was so amazed upon my first glance at the skyscraper look and thr expansive size of the hotel mooring over the strip in downtown Indianapolis.  Stepping inside the lobby, I was greeted by concierge desk attendants welcoming me as a guest of my Company's convention.  At the time I arrived, a lot of other convention guests from my company had arrived at the same tme, so there was a long line.  It reminded me of my days at Circus Circus, when the line would go out the door and havoc would ensue. However, this hotel's front desk staff handled the crowd with aplomb like no other.  The attendants were pleasant and respectful throughout the entire experience - something that denotes service in only a very good hotel.  After the check-in, I still have nothing but good things to report.  The hotel worked with my company to completely deck out the entire place in company paraphanelia amd signage. The rooms are very luxurious, even for an entry-level room, including marble slab counters, soft, yet firm beds that feel just right, and custom shower heads that provide a very enjoyable and invigorating  experience. The catered food was amazing, and the wait staff are humble and on point in everything they do.  There are two issues that I've noticed. The first is that the convention area does not have restrooms nearby, and the restrooms that are accessible don't have enough room to accommodate the massive capacity of people that the meeting room can fit, creating a very uncomfortable situation during a mid-day break. The second is that although there are six elevators available, they are very slow and do not operate well enough to serve a large crowd leaving the meeting space, even though they are located next to the meeting space.  Beyond that, I cannot say enough nice things about this hotel, so suffice it to say, this hotel is four stars, for everything  good besides the issues with the meeting space.",4.0,5
NClqVQmhiEq92XyxW8P1Nw,K3aALDXCZDUMZoak1jStiQ,v72HalBu5fQIFTD-oqhSgQ,"AWESOME  FILET MINION SKEWERS!  We both had the ribeye, the gorgonzola cheese was excellent! The only real issue was the selection of dressings, only 2, but very good house salads! COME HUNGRY! The rolls were soooo good!",4.0,0
RTvVwqgl8Rx2FqwqM3UD5w,ysakeAQj9mknDNeO69-FzQ,-wB5H63ERJ9S0oCp_ULR0Q,"I wanted to like this place,  I really did.  I understand what previous reviewers said about stake bagels.  My opinion is that they may just be different than most are used to.  Either way I did end up throwing the top half away.  Everything else was fine but there weren't tons of people there either. Just wad quite disappointed with the bagel itself.",2.0,1
Lrb7haJEQEI2Zql357XNkg,pRty6U9YkM7PbcWN3rkg5w,MbzgGsMQpGyVrUJXi_Jw0Q,We've been here a couple times for their build your own hash! I ordered the salmon hash last time with poached eggs and hollandaise. It was sooo good! Only reason I didn't give them 5 stars is pricing. $14-$16 for the hash and it's not full service dining.,4.0,6
GqVBAkCbHGp4cgMH4ck8fw,KXvQUwHRLEiCMJSd5dirDw,CUsM2ZJAMUkUsf5-G7Js7Q,"This place had been recommended to me several times by a few of my clients (I'm a hair stylist), I've been twice now and have had a wonderful experience both times. The employees are very polite and professional seem to get along great with one another. Aside from that my actual services, a mani and pedi, by two different people on separate visits, were both outstanding. It's very clean and I didn't feel rushed at all. I will most def be back.",5.0,0
21tWEBBjBuzYqU3tdW57Hw,_xLf3QX9DVsH-ihNM1Yrdg,yeHLiKNp0hyR-ig4M6us-w,"Fun, clean, classy, moderately priced, good looking crown, and amazing food and service. Zero complaints. Livery is my immediate go to for me, my crew and family.  Go there now...",5.0,0
SiDy3LkeDXvbC51oE_zw3g,HBLDsdGpWd13cnu6hoeR5w,2FnoLyEO0nq7g2Wz8x7Z5A,"I don't understand the hype with this place. I came around lunch time when it was insanely busy. Don't bother trying to park in the lot right outside of Honeygrow. I tried and literally got stuck in it for ten minutes because some lady refused to move because she was waiting for someone's spot. She literally blocked everyone behind and in front of her and they were all yelling at each other. So yeah, don't bother trying to park if it's busy. When you go in, you order on touch screen, similar to like at Wawa. I ordered a salad, and maybe I should have gone with the stir fry. The salads start at like $10 and anything you want to add to it is extra. So this salad ended up being like $12 without any meat. It was slow getting my order and when it was finally called and I went up the girl working said they didn't call my number. I sat back down and then she figured out they actually did. I took my salad back to work to eat because I had already used my whole lunch break at this point. I wasn't particularly impressed with it. For the price, I thought this salad was going to be something huge I could never finish, but it was just normal sized. The salad did taste good and the ingredients seemed fresh and high quality. I really liked their pumpernickel croutons. I got mozzarella cheese on my salad, and I guess this could be considered a good thing to some, but the cheese was seriously in giant balls, which was not enjoyable to me.",2.0,3
_xQ8cH8t2FTe3Et7Cdg6mw,_WIOIqXSz-Kbsg6Vx9gTxg,0hIXH9jMdHov1VrLC8ujUg,One of the first places we ate when we moved to Florida. Everything was wonderful! Amazing food and really nice staff. Definitely in our top 5 of best bbq!!!!,5.0,0
yw4sEeReWlx_6ArqEIBZyw,RUkLH1i152bEqfqwgnOpjA,_aKr7POnacW_VizRKBpCiA,"Wow awesome deli with huge, tasty sandwiches. The Muffaletta was super traditional and very good. It came served on a round roll just like in NOLA.  The Feisty Tuna was phenomenal. The tomatoes, hot giardiniera, and spicy sauce are awesome and really make this sammy pop!  Kinda sloppy eating but sooo worth it.  Slaw was creamy and standard.  Staff was extremely friendly and helpful. The line moved quickly and food came out after a short wait.  This place is great, highly recommend it!",4.0,1
TvHQILMMOUZIRR1ihq4olg,61FNJUiDqXReViksOYiILQ,Zh8X1au_crT9jBs2LlPb2Q,"Nataly N continued to amaze me for my birthday weekend with another surprise dinner.  This time, we dined alone ;)  Aldine had been on my to-try nearly since it opened.  They offer three courses, plus dessert, and drinks via their a la carte menu.  As I've always preferred a variety of food versus a huge portion of one dish when dining out, their type of menu plays to my preferences.    We each began with a cocktail and first.  I cannot recall the name of my cocktail, but you'll know it as the one with tequila, watermelon, and a chilli pepper spice.  The spice was not overpowering, but did help ensure I didn't down the drink in one go!  As for our firsts, we shared the beets and corn + truffle custard.  The beet salad came with a cashew butter that helped balance the ingredients.  The custard appeared simple and straight forward, but after tasting I realized it had 'a lot going on' with bits of mushroom and tomato.  Instead of each ordering a second, we split the heirloom tomato.  Like the previous salad, it was well assembled and presented.  I could share more notes, but it went down so quickly!  We ended the savory dishes by sharing the culotte steak and pork coppa.  I was surprised just how well the blueberry paired with the pork and black garlic chips that came with the steak ensure each bite was excellent.  No worries about temperature as they were both cooked perfectly.  We ended the night with dessert, including a well place candle arranged by Nataly N.  Their olive oil cake was rather simple but nonetheless delicious.  The panna cotta was smooth and very easy to enjoy.  To round out my review, I can touch on service and atmosphere.  It was easy to say service was amazing.  Prompt coverage without interrupting our alone time.  Greeting smiles with great recommendations. On atmosphere, yes the dining area was very basic.  However, it was also very bright and filled with natural light as we dined just before sundown.  I feel it helped us be ourselves and feel comfortable while enjoying our fine dining we didn't need to lift a finger to prepare...",5.0,4
